case,phi,r,x,y
A,1.166113931447537,0.8502823002439609,0.33477895408940744,0.7816028671946922
A,1.1692570956832447,0.851218138113563,0.33268635699705856,0.7835126715768842
A,1.1724002599189522,0.852157292211626,0.3305863445924422,0.7854200910585732
A,1.1755434241546598,0.853099768368096,0.3284789038394021,0.7873251072601228
A,1.1786865883903677,0.8540455724144386,0.32636402169838596,0.7892277016815626
A,1.1818297526260753,0.8549947101833907,0.3242416851269966,0.7911278557019629
A,1.1849729168617829,0.8559471875087132,0.3221118810805483,0.7930255505788114
A,1.1881160810974905,0.856903010224938,0.31997459651263094,0.7949207674473848
A,1.1912592453331983,0.8578621841671135,0.3178298183756802,0.796813487320121
A,1.1944024095689059,0.8588247151705458,0.3156775336215544,0.7987036910859882
A,1.1975455738046135,0.8597906090705391,0.31351772920211735,0.800591359509854
A,1.200688738040321,0.8607598717021302,0.311350392069829,0.8024764732318521
A,1.2038319022760289,0.8617325088998232,0.30917550917834247,0.8043590127667475
A,1.2069750665117365,0.8627085264973182,0.3069930674831077,0.8062389585033001
A,1.210118230747444,0.8636879303272387,0.3048030539419817,0.808116290703628
A,1.2132613949831517,0.8646707262208555,0.30260545551584683,0.8099909895025675
A,1.2164045592188593,0.8656569200078071,0.30040025916923513,0.8118630349070337
A,1.219547723454567,0.8666465175158173,0.2981874518709598,0.8137324067953776
A,1.2226908876902747,0.8676395245704095,0.29596702059475505,0.8155990849167439
A,1.2258340519259823,0.8686359469946174,0.2937389523199209,0.817463048890426
A,1.2289772161616899,0.8696357906086938,0.29150323403197753,0.8193242782052208
A,1.2321203803973977,0.8706390612298135,0.28925985272332505,0.8211827522187807
A,1.2352635446331053,0.8716457646717765,0.287008795393913,0.8230384501569662
A,1.2384067088688129,0.872655906744704,0.2847500490519142,0.8248913511131959
A,1.2415498731045205,0.8736694932547348,0.2824836007144091,0.8267414340477967
A,1.244693037340228,0.8746865300037142,0.2802094374080754,0.8285886777873496
A,1.2478362015759359,0.8757070227888841,0.2779275461698872,0.8304330610240397
A,1.2509793658116435,0.8767309774025658,0.2756379140478208,0.8322745623149997
A,1.254122530047351,0.8777583996318407,0.27334052810156767,0.8341131600816559
A,1.2572656942830587,0.8787892952582285,0.2710353754032572,0.8359488326090714
A,1.2604088585187665,0.8798236700573605,0.2687224430381851,0.8377815580452894
A,1.263552022754474,0.8808615297986497,0.2664017181055523,0.8396113144006739
A,1.2666951869901817,0.8819028802449573,0.2640731877192087,0.8414380795472518
A,1.2698383512258893,0.8829477271522561,0.26173683900840816,0.8432618312180515
A,1.272981515461597,0.8839960762692896,0.2593926591185695,0.8450825470064431
A,1.2761246796973047,0.8850479333372273,0.25704063521204745,0.8469002043654755
A,1.2792678439330123,0.886103304089317,0.2546807544689096,0.8487147806072142
A,1.28241100816872,0.8871621942505333,0.25231300408772417,0.8505262529020777
A,1.2855541724044275,0.8882246095372214,0.24993737128635485,0.8523345982781739
A,1.2886973366401353,0.8892905556567376,0.24755384330276414,0.8541397936206343
A,1.291840500875843,0.890360038307087,0.2451624073958264,0.8559418156709486
A,1.2949836651115505,0.8914330631765554,0.2427630508461476,0.8577406410262995
A,1.298126829347258,0.8925096359433384,0.24035576095689545,0.8595362461388946
A,1.301269993582966,0.8935897622751676,0.23794052505463764,0.8613286073152998
A,1.3044131578186735,0.8946734478289304,0.2355173304901898,0.8631177007157719
A,1.307556322054381,0.8957606982502875,0.23308616463947007,0.8649035023535888
A,1.3106994862900887,0.8968515191732863,0.23064701490436545,0.866685988094383
A,1.3138426505257965,0.8979459162199702,0.22819986871360542,0.868465133655471
A,1.3169858147615041,0.8990438949999823,0.22574471352364586,0.8702409146051835
A,1.3201289789972117,0.9001454611101681,0.2232815368195606,0.8720133063621979
A,1.3232721432329193,0.9012506201341705,0.22081032611594378,0.8737822841948659
A,1.326415307468627,0.9023593776420237,0.21833106895782117,0.8755478232205454
A,1.3295584717043347,0.9034717391897402,0.2158437529215698,0.8773098984049287
A,1.3327016359400423,0.9045877103188963,0.21334836561584952,0.8790684845613732
A,1.33584480017575,0.905707296556211,0.21084489468254103,0.8808235563502309
A,1.3389879644114575,0.9068305034131211,0.2083333277976957,0.8825750882781773
A,1.3421311286471653,0.9079573363853541,0.20581365267249468,0.8843230546975426
A,1.345274292882873,0.9090878009524928,0.2032858570542177,0.8860674298056391
A,1.3484174571185805,0.9102219025775393,0.20074992872722094,0.8878081876440942
A,1.3515606213542881,0.9113596467064721,0.19820585551392597,0.8895453020981777
A,1.3547037855899957,0.9125010387677999,0.19565362527581825,0.8912787468961344
A,1.3578469498257035,0.9136460841721108,0.19309322591445535,0.8930084956085138
A,1.3609901140614111,0.9147947883116159,0.19052464537248637,0.894734521647501
A,1.3641332782971187,0.9159471565596904,0.18794787163467977,0.8964567982662499
A,1.3672764425328263,0.9171031942704073,0.18536289272896317,0.8981752985582131
A,1.3704196067685341,0.9182629067780699,0.18276969672747276,0.8998899954564767
A,1.3735627710042417,0.919426299396736,0.18016827174761388,0.9016008617330922
A,1.3767059352399493,0.9205933774197403,0.17755860595313033,0.9033078699984106
A,1.379849099475657,0.9217641461192104,0.17494068755518638,0.9050109927004178
A,1.3829922637113647,0.9229386107455786,0.17231450481345806,0.9067102021240697
A,1.3861354279470723,0.9241167765270891,0.16968004603723646,0.9084054703906287
A,1.38927859218278,0.9252986486692999,0.16703729958653982,0.9100967694570006
A,1.3924217564184875,0.9264842323545802,0.16438625387323863,0.9117840711150743
A,1.3955649206541951,0.9276735327416021,0.16172689736219037,0.9134673469910591
A,1.398708084889903,0.9288665549648296,0.1590592185723859,0.9151465685448276
A,1.4018512491256105,0.930063304133999,0.15638320607810713,0.9168217070692555
A,1.4049944133613181,0.9312637853335973,0.15369884851009463,0.9184927336895656
A,1.4081375775970257,0.9324680036223352,0.1510061345567281,0.9201596193626725
A,1.4112807418327336,0.9336759640326134,0.1483050529652172,0.9218223348765282
A,1.4144239060684412,0.9348876715699854,0.14559559254280474,0.9234808508494686
A,1.4175670703041487,0.9361031312126139,0.14287774215797958,0.9251351377295634
A,1.4207102345398563,0.9373223479107239,0.1401514907417031,0.9267851657939667
A,1.4238533987755642,0.9385453265860481,0.13741682728864593,0.928430905148269
A,1.4269965630112718,0.9397720721312686,0.13467374085843778,0.9300723257258505
A,1.4301397272469794,0.9410025894094539,0.13192222057692712,0.9317093972872388
A,1.433282891482687,0.9422368832534893,0.12916225563745443,0.9333420894194661
A,1.4364260557183945,0.9434749584655019,0.12639383530213671,0.9349703715354283
A,1.4395692199541024,0.9447168198162814,0.12361694890316405,0.936594212873249
A,1.44271238418981,0.9459624720446943,0.12083158584410879,0.9382135824956419
A,1.4458555484255176,0.9472119198570936,0.11803773560124554,0.9398284492892794
A,1.4489987126612252,0.9484651679267225,0.11523538772488506,0.9414387819641601
A,1.452141876896933,0.9497222208931124,0.11242453184071931,0.9430445490529814
A,1.4552850411326406,0.950983083361476,0.10960515765118015,0.944645718910513
A,1.4584282053683482,0.9522477599020941,0.10677725493680858,0.9462422597129744
A,1.4615713696040558,0.9535162550496977,0.10394081355763841,0.9478341394574139
A,1.4647145338397634,0.9547885733028431,0.10109582345459166,0.9494213259610912
A,1.4678576980754712,0.9560647191232826,0.09824227465088661,0.9510037868608626
A,1.4710008623111788,0.9573446969353289,0.0953801572534597,0.9525814896125696
A,1.4741440265468864,0.9586285111252139,0.09250946145439819,0.9541544014904304
A,1.477287190782594,0.9599161660404414,0.08963017753238783,0.9557224895864348
A,1.4804303550183018,0.9612076659891345,0.08674229585417237,0.9572857208097417
A,1.4835735192540094,0.9625030152393769,0.0838458068760272,0.9588440618860817
A,1.486716683489717,0.9638022180185478,0.08094070114524432,0.960397479357161
A,1.4898598477254246,0.965105278512652,0.07802696930163236,0.9619459395800711
A,1.4930030119611324,0.9664122008656438,0.07510460207902898,0.9634894087267012
A,1.49614617619684,0.9677229891787428,0.07217359030682752,0.9650278527831532
A,1.4992893404325476,0.9690376475097471,0.06923392491151521,0.966561237549164
A,1.5024325046682552,0.9703561798723387,0.06628559691822719,0.968089528637529
A,1.5055756689039628,0.9716785902353817,0.06332859745231255,0.9696126914735295
A,1.5087188331396706,0.9730048825222173,0.06036291774091464,0.9711306912943682
A,1.5118619973753782,0.9743350606099491,0.0573885491145657,0.972643493148604
A,1.5150051616110858,0.9756691283287257,0.054405483008793505,0.974151061895595
A,1.5181483258467934,0.977007089461014,0.051413710965743764,0.9756533622049446
A,1.5212914900825012,0.9783489477408699,0.04841322463581545,0.977150358555954
A,1.5244346543182088,0.9796947068531975,0.04540401577931112,0.9786420152370756
A,1.5275778185539164,0.9810443704330077,0.04238607626809957,0.9801282963453771
A,1.530720982789624,0.9823979420646669,0.039359398087294425,0.981609165786006
A,1.5338641470253318,0.9837554252811399,0.03632397333694595,0.9830845872716617
A,1.5370073112610394,0.9851168235632267,0.03327979423374826,0.9845545243220717
A,1.540150475496747,0.9864821403387941,0.030226853112758884,0.9860189402634759
A,1.5432936397324546,0.9878513789819983,0.027165142429134828,0.9874777982281122
A,1.5464368039681622,0.9892245428125028,0.024094654759882112,0.9889310611537123
A,1.54957996820387,0.9906016350946907,0.021015382805619848,0.9903786917830008
A,1.5527231324395776,0.9919826590368664,0.01792731939236003,0.9918206526632002
A,1.5558662966752852,0.9933676177904562,0.01483045747329989,0.9932569061455443
A,1.5590094609109928,0.9947565144491981,0.01172479013063116,0.9946874143847957
A,1.5621526251467006,0.9961493520483263,0.008610310577362838,0.9961121393387703
A,1.5652957893824082,0.9975461335637499,0.005487012159160219,0.997531042767869
A,1.5684389536181158,0.9989468619112243,0.0023548883561966224,0.9989440862346162
A,1.5715821178538234,1.0003515399455147,-0.0007860672149776462,1.0003512311032043
A,1.574725282089531,1.0017601704595551,-0.003935860799552355,1.001752438539045
A,1.5778684463252388,1.0031727561835986,-0.007094498502559273,1.0031476695083306
A,1.5810116105609464,1.0045892997843617,-0.0102619862869578,1.0045368847775977
A,1.584154774796654,1.006009803864162,-0.013438329971707555,1.005920044913303
A,1.5872979390323616,1.0074342709600497,-0.01662353522982346,1.0072971102814052
A,1.5904411032680694,1.0088627035429285,-0.019817607586416725,1.008668041046953
A,1.593584267503777,1.0102951040166763,-0.02302055241671918,1.0100327971736838
A,1.5967274317394846,1.0117314747172514,-0.026232374944094236,1.0113913384236275
A,1.5998705959751922,1.0131718179117981,-0.02945308023803019,1.0127436243567223
A,1.6030137602109,1.014616135797742,-0.032682673212119234,1.0140896143304357
A,1.6061569244466076,1.0160644305018776,-0.035921158622019465,1.0154292674993943
A,1.6093000886823152,1.0175167040794524,-0.039168541063403534,1.0167625428150253
A,1.6124432529180228,1.0189729585132405,-0.04242482496988919,1.0180893990252038
A,1.6155864171537304,1.020433195712611,-0.045690014610955294,1.0194097946739096
A,1.6187295813894382,1.0218974175125883,-0.048964114089841894,1.0207236881008954
A,1.6218727456251458,1.0233656256729067,-0.052247127341433365,1.0220310374413626
A,1.6250159098608534,1.0248378218770555,-0.05553905813012783,1.0233318006256453
A,1.628159074096561,1.0263140077313209,-0.05883991004768845,1.0246259353789098
A,1.6313022383322688,1.0277941847638152,-0.06214968651107988,1.0259133992208553
A,1.6344454025679764,1.0292783544235045,-0.06546839076028754,1.0271941494654335
A,1.637588566803684,1.0307665180792247,-0.06879602585612282,1.0284681432205727
A,1.6407317310393916,1.0322586770186941,-0.07213259467801021,1.0297353373879148
A,1.6438748952750994,1.033754832447515,-0.0754780999217592,1.0309956886625622
A,1.647018059510807,1.035254985488171,-0.07883254409731899,1.0322491535328364
A,1.6501612237465146,1.0367591371790157,-0.08219592952651908,1.0334956882800472
A,1.6533043879822222,1.0382672884732544,-0.08556825834079129,1.0347352489782726
A,1.6564475522179298,1.0397794402379188,-0.08894953247887666,1.0359677914941512
A,1.6595907164536376,1.041295593252833,-0.09233975368451602,1.037193271486685
A,1.6627338806893452,1.0428157482095743,-0.09573892350412305,1.038411644407056
A,1.6658770449250528,1.044339905710426,-0.09914704328444324,1.0396228654984527
A,1.6690202091607604,1.0458680662673208,-0.10256411417019418,1.0408268897959105
A,1.6721633733964683,1.0474002303007806,-0.10599013710169068,1.0420236721261629
A,1.6753065376321759,1.0489363981388453,-0.10942511281245233,1.0432131671075076
A,1.6784497018678834,1.0504765700159968,-0.11286904182679643,1.0443953291496828
A,1.681592866103591,1.0520207460720739,-0.1163219244574126,1.0455701124537593
A,1.6847360303392986,1.0535689263511816,-0.11978376080292183,1.0467374710120443
A,1.6878791945750065,1.055121110800591,-0.12325455074541887,1.0478973586079974
A,1.691022358810714,1.0566772992696323,-0.1267342939479971,1.0490497288161638
A,1.6941655230464217,1.0582374915085835,-0.13022298985225933,1.0501945350021193
A,1.6973086872821292,1.0598016871675457,-0.13372063767580925,1.0513317303224283
A,1.700451851517837,1.0613698857953173,-0.13722723640972823,1.0524612677246197
A,1.7035950157535447,1.0629420868382553,-0.1407427848160338,1.053583099947172
A,1.7067381799892523,1.064518289639134,-0.14426728142512416,1.0546971795195204
A,1.7098813442249599,1.0660984934359927,-0.1478007245332035,1.0558034587620715
A,1.7130245084606677,1.067682697360978,-0.15134311219969251,1.05690188978624
A,1.7161676726963753,1.0692709004391774,-0.15489444224462068,1.0579924244944938
A,1.7193108369320829,1.0708631015874468,-0.1584547122460043,1.0590750145804226
A,1.7224540011677905,1.0724592996132298,-0.16202391953720616,1.0601496115288165
A,1.725597165403498,1.0740594932133696,-0.16560206120427892,1.061216166615763
A,1.7287403296392059,1.0756636809729139,-0.1691891340832932,1.062274630908761
A,1.7318834938749135,1.0772718613639118,-0.17278513475764662,1.0633249552668504
A,1.735026658110621,1.0788840327442042,-0.17639005955535997,1.064367090340759
A,1.7381698223463287,1.0805001933562062,-0.18000390454635382,1.0654009865730678
A,1.7413129865820365,1.0821203413256821,-0.1836266655397103,1.0664265941983904
A,1.744456150817744,1.0837444746605136,-0.18725833808091719,1.0674438632435739
A,1.7475993150534517,1.0853725912494607,-0.19089891744909793,1.0684527435279163
A,1.7507424792891593,1.0870046888609142,-0.19454839865422283,1.069453184663401
A,1.753885643524867,1.088640765141642,-0.19820677643430545,1.0704451360549505
A,1.7570288077605747,1.090280817615528,-0.20187404525258146,1.0714285469006988
A,1.7601719719962823,1.0919248436823037,-0.20555019929467339,1.0724033661922847
A,1.7633151362319899,1.093572840616272,-0.2092352324657371,1.0733695427151597
A,1.7664583004676975,1.0952248055650236,-0.2129291383875931,1.0743270250489192
A,1.7696014647034053,1.0968807355481491,-0.2166319103958418,1.0752757615676534
A,1.7727446289391129,1.098540627455939,-0.22034354153696176,1.0762157004403148
A,1.7758877931748205,1.1002044780480809,-0.22406402456539412,1.0771467896311109
A,1.779030957410528,1.101872283952347,-0.22779335194060893,1.078068976899912
A,1.782174121646236,1.1035440416632767,-0.23153151582415704,1.0789822098026862
A,1.7853172858819435,1.105219747540849,-0.2352785080767044,1.079886435691947
A,1.788460450117651,1.106899397809151,-0.23903432025505367,1.080781601717232
A,1.7916036143533587,1.1085829885550385,-0.24279894360914764,1.081667654825595
A,1.7947467785890663,1.1102705157267883,-0.24657236907905786,1.0825445417621251
A,1.797889942824774,1.1119619751327448,-0.25035458729195825,1.083412209070485
A,1.8010331070604817,1.1136573624399602,-0.25414558855908215,1.0842706030934743
